Order Date,Region,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Year,Month
2019-02-18,East,Office Supplies,Binders,7,79.62,0.1,557.34,124.98,2019,2019-02
2017-08-02,East,Technology,Accessories,2,329.47,0.05,593.05,28.86,2017,2017-08
2020-01-17,South,Office Supplies,Pens,3,80.23,0.05,240.69,34.33,2020,2020-01
2018-02-05,West,Furniture,Chairs,8,137.86,0.0,1102.88,270.0,2018,2018-02
2018-08-11,Central,Technology,Phones,2,449.31,0.1,898.62,158.67,2018,2018-08
2019-06-08,South,Office Supplies,Binders,3,117.05,0.05,316.03,28.01,2019,2019-06
2019-12-06,East,Office Supplies,Paper,4,41.39,0.1,165.56,11.49,2019,2019-12
2018-08-15,West,Technology,Computers,5,483.1,0.1,2294.72,543.98,2018,2018-08
2020-08-26,South,Technology,Accessories,3,416.12,0.0,1248.36,129.26,2020,2020-08
2020-01-15,South,Technology,Phones,8,302.37,0.05,2298.01,307.25,2020,2020-01
2017-04-02,Central,Office Supplies,Pens,7,120.61,0.0,844.27,152.9,2017,2017-04
2018-11-04,West,Office Supplies,Paper,1,19.36,0.1,17.42,-1.76,2018,2018-11
2018-12-15,Central,Office Supplies,Pens,8,38.47,0.0,276.98,34.93,2018,2018-12
2019-07-25,South,Office Supplies,Pens,1,90.91,0.0,90.91,16.2,2019,2019-07
2017-08-30,West,Furniture,Bookcases,3,15.79,0.1,37.9,0.52,2017,2017-08
2017-01-02,Central,Technology,Phones,6,336.5,0.0,2019.0,123.67,2017,2017-01
2017-08-13,Central,Office Supplies,Binders,4,137.53,0.0,550.12,40.26,2017,2017-08
2019-03-12,West,Technology,Accessories,6,557.81,0.0,3346.86,604.67,2019,2019-03
2018-08-12,South,Technology,Accessories,7,336.3,0.0,2118.69,524.11,2018,2018-08
2017-04-26,Central,Technology,Accessories,6,343.38,0.05,1957.27,215.09,2017,2017-04
2019-07-07,West,Furniture,Tables,9,65.38,0.0,588.42,140.92,2019,2019-07
2020-02-01,West,Technology,Computers,7,352.86,0.0,2470.02,210.69,2020,2020-02
2017-07-13,West,Office Supplies,Binders,9,71.21,0.0,512.71,26.04,2017,2017-07
2020-04-04,South,Office Supplies,Pens,4,101.11,0.0,323.55,56.38,2020,2020-04
2019-05-21,West,Office Supplies,Binders,1,14.84,0.0,11.87,-3.83,2019,2019-05
2017-03-31,East,Technology,Accessories,7,271.13,0.05,1708.12,174.97,2017,2017-03
2017-05-02,South,Furniture,Bookcases,2,183.99,0.05,349.58,38.65,2017,2017-05
2017-05-23,Central,Technology,Accessories,1,364.76,0.0,364.76,46.68,2017,2017-05
2019-09-21,Central,Office Supplies,Paper,6,168.13,0.05,1008.78,105.94,2019,2019-09
2017-04-16,South,Office Supplies,Pens,4,186.16,0.0,744.64,92.83,2017,2017-04
2019-06-06,East,Technology,Accessories,2,532.15,0.0,1011.08,238.16,2019,2019-06
2018-03-04,Central,Technology,Accessories,5,295.51,0.1,1403.67,142.06,2018,2018-03
2020-08-21,Central,Furniture,Chairs,5,110.35,0.0,496.58,112.08,2020,2020-08
2017-11-13,East,Office Supplies,Binders,5,41.29,0.1,185.8,12.9,2017,2017-11
2018-09-27,South,Furniture,Chairs,3,159.05,0.0,453.29,47.83,2018,2018-09
2017-01-09,South,Furniture,Tables,6,126.9,0.1,761.4,149.37,2017,2017-01
2019-02-13,Central,Office Supplies,Paper,5,42.84,0.0,214.2,12.47,2019,2019-02
2020-01-02,West,Furniture,Chairs,4,200.83,0.1,803.32,179.0,2020,2020-01
2020-10-14,East,Office Supplies,Paper,1,55.06,0.2,49.55,-6.51,2020,2020-10
2017-08-11,Central,Office Supplies,Paper,8,6.58,0.0,52.64,3.01,2017,2017-08
2020-12-10,East,Office Supplies,Paper,1,237.53,0.1,237.53,47.77,2020,2020-12
2018-07-07,Central,Office Supplies,Binders,4,24.02,0.0,96.08,20.05,2018,2018-07
2020-10-25,East,Office Supplies,Binders,2,49.82,0.0,99.64,17.36,2020,2020-10
2018-12-17,East,Office Supplies,Pens,1,34.13,0.1,34.13,2.76,2018,2018-12
2020-07-11,East,Office Supplies,Pens,9,87.24,0.05,785.16,55.2,2020,2020-07
2020-09-03,Central,Furniture,Tables,9,191.56,0.0,1724.04,372.55,2020,2020-09
2020-01-13,Central,Office Supplies,Binders,4,241.36,0.2,965.44,213.71,2020,2020-01
2020-09-03,West,Furniture,Chairs,4,182.36,0.0,656.5,59.16,2020,2020-09
2017-04-21,Central,Furniture,Bookcases,2,89.98,0.05,170.96,27.83,2017,2017-04
2017-09-08,South,Technology,Phones,6,190.15,0.0,1140.9,255.67,2017,2017-09
2018-01-18,West,Furniture,Tables,9,98.55,0.0,886.95,171.26,2018,2018-01
2017-01-07,South,Furniture,Bookcases,6,182.78,0.0,1096.68,136.44,2017,2017-01
2018-04-04,South,Furniture,Bookcases,6,192.48,0.1,1154.88,127.69,2018,2018-04
2020-01-13,Central,Office Supplies,Pens,4,38.89,0.0,140.0,20.02,2020,2020-01
2017-07-27,South,Furniture,Bookcases,8,138.84,0.1,1110.72,205.45,2017,2017-07
2019-06-19,South,Technology,Computers,7,263.71,0.0,1845.97,383.42,2019,2019-06
2020-11-14,South,Office Supplies,Pens,6,142.74,0.0,856.44,168.12,2020,2020-11
2020-08-30,Central,Office Supplies,Binders,2,101.31,0.2,202.62,3.16,2020,2020-08
2017-01-22,West,Office Supplies,Paper,3,4.46,0.1,12.71,-3.91,2017,2017-01
2018-02-14,East,Office Supplies,Pens,4,42.47,0.0,152.89,14.3,2018,2018-02
2019-06-14,Central,Office Supplies,Pens,1,94.83,0.0,94.83,-1.19,2019,2019-06
2018-05-30,South,Technology,Accessories,6,415.57,0.0,2493.42,213.29,2018,2018-05
2020-02-25,West,Office Supplies,Pens,6,130.1,0.1,780.6,135.22,2020,2020-02
2019-03-20,West,Technology,Phones,8,435.96,0.0,3487.68,176.59,2019,2019-03
2019-05-24,Central,Furniture,Tables,6,133.01,0.2,798.06,73.56,2019,2019-05
2017-01-14,East,Office Supplies,Paper,9,60.8,0.0,547.2,29.85,2017,2017-01
2019-08-29,South,Technology,Phones,3,425.12,0.1,1275.36,156.54,2019,2019-08
2019-09-05,West,Furniture,Tables,6,138.29,0.0,746.77,38.6,2019,2019-09
2019-10-11,West,Office Supplies,Binders,6,44.57,0.05,267.42,11.65,2019,2019-10
2019-11-02,East,Technology,Phones,6,441.13,0.0,2646.78,369.18,2019,2019-11
2017-03-28,West,Office Supplies,Paper,4,8.22,0.0,31.24,-5.71,2017,2017-03
2019-06-28,West,Office Supplies,Pens,9,78.55,0.2,706.95,59.32,2019,2019-06
2020-08-17,West,Office Supplies,Pens,1,89.86,0.0,89.86,2.87,2020,2020-08
2020-06-20,West,Office Supplies,Paper,9,24.97,0.05,224.73,20.85,2020,2020-06
2017-05-02,South,Furniture,Bookcases,5,140.2,0.0,630.9,74.93,2017,2017-05
2020-03-16,Central,Furniture,Bookcases,1,66.45,0.0,66.45,1.36,2020,2020-03
2019-01-20,Central,Office Supplies,Pens,4,158.89,0.1,603.78,37.41,2019,2019-01
2020-10-11,Central,Technology,Computers,5,586.28,0.0,2931.4,651.38,2020,2020-10
2018-11-16,South,Technology,Phones,8,363.53,0.0,2617.42,582.01,2018,2018-11
2017-11-05,West,Furniture,Tables,4,0.99,0.05,3.96,-4.3,2017,2017-11
2018-11-26,West,Furniture,Tables,2,152.45,0.1,243.92,38.73,2018,2018-11
2017-10-15,East,Furniture,Chairs,2,130.24,0.1,260.48,54.31,2017,2017-10
2017-11-03,West,Office Supplies,Pens,4,69.82,0.05,265.32,32.87,2017,2017-11
2019-07-03,Central,Office Supplies,Binders,3,152.35,0.0,434.2,58.53,2019,2019-07
2018-10-24,Central,Office Supplies,Paper,4,190.32,0.05,761.28,120.88,2018,2018-10
2018-07-03,Central,Technology,Accessories,2,287.31,0.1,545.89,109.8,2018,2018-07
2020-10-07,South,Technology,Accessories,7,400.85,0.0,2805.95,359.39,2020,2020-10
2017-11-08,East,Office Supplies,Pens,5,91.31,0.0,433.72,65.54,2017,2017-11
2019-05-23,West,Office Supplies,Paper,6,212.56,0.05,1147.82,267.9,2019,2019-05
2019-12-19,East,Office Supplies,Pens,2,173.2,0.1,329.08,66.29,2019,2019-12
2019-07-13,Central,Office Supplies,Binders,9,103.05,0.05,834.7,171.36,2019,2019-07
2019-01-25,South,Office Supplies,Binders,7,137.35,0.0,961.45,187.02,2019,2019-01
2017-02-04,Central,Office Supplies,Paper,2,42.34,0.0,84.68,8.31,2017,2017-02
2018-03-21,Central,Office Supplies,Pens,3,84.25,0.0,202.2,16.3,2018,2018-03
2017-04-03,East,Office Supplies,Pens,6,28.51,0.1,171.06,19.53,2017,2017-04
2020-05-15,Central,Furniture,Bookcases,7,82.56,0.0,577.92,128.17,2020,2020-05
2017-12-19,Central,Office Supplies,Binders,9,81.29,0.0,585.29,80.66,2017,2017-12
2019-06-22,South,Furniture,Chairs,4,148.78,0.0,595.12,99.37,2019,2019-06
2020-09-17,East,Furniture,Tables,1,122.44,0.2,122.44,14.04,2020,2020-09
2019-05-12,Central,Office Supplies,Binders,4,78.94,0.05,284.18,53.17,2019,2019-05
2017-06-08,Central,Office Supplies,Pens,5,139.33,0.1,696.65,68.01,2017,2017-06
2019-08-15,East,Technology,Phones,7,357.72,0.1,2253.64,351.67,2019,2019-08
2017-01-24,West,Office Supplies,Paper,2,131.7,0.0,263.4,50.18,2017,2017-01
2018-02-08,East,Technology,Accessories,7,473.74,0.05,2652.94,331.06,2018,2018-02
2019-03-16,South,Technology,Computers,7,378.02,0.1,2646.14,159.44,2019,2019-03
2018-05-31,East,Office Supplies,Pens,3,71.96,0.1,205.09,38.75,2018,2018-05
2019-01-02,West,Technology,Computers,3,313.2,0.0,939.6,90.27,2019,2019-01
2020-10-19,West,Office Supplies,Binders,6,196.01,0.1,1176.06,191.47,2020,2020-10
2020-11-06,West,Technology,Phones,8,277.13,0.05,2217.04,231.48,2020,2020-11
2018-06-16,South,Technology,Phones,5,422.42,0.0,2112.1,477.01,2018,2018-06
2019-08-14,East,Office Supplies,Binders,7,201.26,0.05,1338.38,109.64,2019,2019-08
2017-06-01,East,Office Supplies,Pens,1,160.56,0.0,160.56,6.61,2017,2017-06
2019-08-05,Central,Office Supplies,Paper,6,89.32,0.0,535.92,44.67,2019,2019-08
2018-08-31,East,Office Supplies,Paper,5,72.16,0.1,360.8,16.71,2018,2018-08
2018-02-24,South,Office Supplies,Paper,7,80.2,0.0,505.26,87.47,2018,2018-02
2020-06-27,South,Technology,Computers,6,510.41,0.0,2909.34,520.56,2020,2020-06
2020-02-15,Central,Technology,Accessories,3,444.75,0.05,1067.4,61.35,2020,2020-02
2019-05-16,Central,Technology,Computers,9,428.8,0.0,3859.2,694.41,2019,2019-05
2018-08-01,West,Office Supplies,Binders,5,81.75,0.0,408.75,34.69,2018,2018-08
2017-12-01,South,Furniture,Bookcases,1,303.37,0.05,303.37,33.07,2017,2017-12
2020-12-12,Central,Technology,Computers,7,279.22,0.0,1954.54,328.76,2020,2020-12
2019-07-21,East,Technology,Computers,5,355.32,0.05,1598.94,216.01,2019,2019-07
2017-10-22,East,Office Supplies,Binders,6,171.86,0.0,1031.16,187.48,2017,2017-10
2019-01-25,Central,Office Supplies,Binders,4,40.92,0.05,155.5,32.68,2019,2019-01
2020-10-26,South,Office Supplies,Binders,9,74.72,0.1,605.23,125.24,2020,2020-10
2017-07-05,South,Office Supplies,Binders,9,354.93,0.0,3194.37,608.88,2017,2017-07
2020-06-23,West,Office Supplies,Binders,8,207.55,0.0,1660.4,268.22,2020,2020-06
2018-09-29,East,Office Supplies,Paper,1,59.4,0.1,59.4,3.16,2018,2018-09
2020-07-15,West,Furniture,Tables,6,105.03,0.05,567.16,58.51,2020,2020-07
2020-06-14,West,Office Supplies,Paper,4,185.68,0.0,742.72,82.34,2020,2020-06
2018-06-14,East,Furniture,Bookcases,4,60.73,0.0,230.77,43.21,2018,2018-06
2017-01-21,South,Technology,Phones,5,411.17,0.0,2055.85,446.99,2017,2017-01
2019-06-30,East,Furniture,Tables,2,104.42,0.05,208.84,12.06,2019,2019-06
2019-05-17,Central,Office Supplies,Pens,3,79.83,0.1,239.49,30.64,2019,2019-05
2019-03-05,East,Furniture,Bookcases,3,43.79,0.0,131.37,26.3,2019,2019-03
2017-04-10,East,Technology,Accessories,3,365.18,0.0,1095.54,221.86,2017,2017-04
2019-01-22,West,Office Supplies,Pens,5,30.02,0.0,120.08,19.53,2019,2019-01
2018-04-23,South,Office Supplies,Binders,6,108.39,0.05,617.82,125.83,2018,2018-04
2020-08-14,East,Office Supplies,Binders,6,139.88,0.0,671.42,100.26,2020,2020-08
2019-07-29,Central,Technology,Computers,6,423.24,0.05,2539.44,162.35,2019,2019-07
2018-06-10,East,Furniture,Chairs,9,59.58,0.2,536.22,40.31,2018,2018-06
2017-11-30,South,Technology,Computers,1,391.8,0.0,391.8,66.76,2017,2017-11
2017-01-02,West,Office Supplies,Binders,6,134.76,0.0,646.85,105.4,2017,2017-01
2018-01-10,South,Office Supplies,Pens,8,49.55,0.0,396.4,57.44,2018,2018-01
2017-10-20,East,Office Supplies,Paper,6,33.99,0.05,203.94,11.26,2017,2017-10
2019-04-17,West,Furniture,Chairs,3,90.37,0.0,257.55,53.11,2019,2019-04
2019-10-02,Central,Office Supplies,Paper,7,135.93,0.0,903.93,83.3,2019,2019-10
2018-07-07,South,Technology,Accessories,7,403.11,0.0,2539.59,424.89,2018,2018-07
2017-11-14,South,Office Supplies,Binders,2,60.84,0.05,121.68,20.27,2017,2017-11
2018-01-16,Central,Technology,Computers,3,434.39,0.0,1303.17,126.06,2018,2018-01
2017-01-14,South,Office Supplies,Binders,2,235.82,0.1,471.64,79.48,2017,2017-01
2018-05-19,East,Office Supplies,Binders,6,47.5,0.0,285.0,48.85,2018,2018-05
2017-08-19,East,Furniture,Tables,1,34.48,0.0,31.03,-0.35,2017,2017-08
2020-01-13,South,Technology,Computers,7,384.86,0.1,2155.22,182.47,2020,2020-01
2017-05-10,South,Furniture,Chairs,7,58.25,0.0,407.75,38.46,2017,2017-05
2019-04-18,South,Office Supplies,Binders,4,101.77,0.0,386.73,32.29,2019,2019-04
2020-03-14,East,Furniture,Chairs,2,63.55,0.0,114.39,8.56,2020,2020-03
2019-06-10,West,Office Supplies,Binders,1,224.69,0.0,224.69,10.27,2019,2019-06
2017-01-28,Central,Office Supplies,Binders,6,75.49,0.1,452.94,65.55,2017,2017-01
2017-03-07,Central,Furniture,Chairs,1,99.13,0.0,94.17,11.62,2017,2017-03
2020-04-01,South,Office Supplies,Pens,5,242.85,0.0,1214.25,173.14,2020,2020-04
2020-06-06,East,Office Supplies,Pens,8,155.7,0.2,1245.6,277.77,2020,2020-06
2017-09-18,South,Office Supplies,Paper,9,217.71,0.05,1959.39,374.97,2017,2017-09
2020-12-18,Central,Office Supplies,Binders,5,41.19,0.05,195.65,24.59,2020,2020-12
2018-04-05,West,Office Supplies,Binders,4,255.37,0.0,1021.48,100.82,2018,2018-04
2017-10-28,West,Office Supplies,Pens,5,17.86,0.0,80.37,-2.91,2017,2017-10
2019-07-08,West,Office Supplies,Paper,4,128.16,0.0,487.01,40.53,2019,2019-07
